location,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean
Berlin,1985-06-21 00:00:00+00:00,18.889,11.389,15.076501
Berlin,1985-06-22 00:00:00+00:00,20.789,12.339,16.686914
Berlin,1985-06-23 00:00:00+00:00,16.689,12.938999,14.814
Berlin,1985-06-24 00:00:00+00:00,19.039,12.389,15.947333
Berlin,1985-06-25 00:00:00+00:00,19.838999,12.438999,15.816083
Berlin,1985-06-26 00:00:00+00:00,18.838999,11.938999,14.668168
Berlin,1985-06-27 00:00:00+00:00,16.639,10.889,13.226502
Berlin,1985-06-28 00:00:00+00:00,17.739,10.639,13.974418
Berlin,1985-06-29 00:00:00+00:00,18.439,12.389,15.328583
Berlin,1985-06-30 00:00:00+00:00,20.539,14.089,16.624416
Berlin,1985-07-01 00:00:00+00:00,17.838999,13.188999,15.1015005
Berlin,1985-07-02 00:00:00+00:00,17.588999,11.589,14.688999
Berlin,1985-07-03 00:00:00+00:00,21.239,10.589,16.357752
Berlin,1985-07-04 00:00:00+00:00,22.539,11.238999,17.709833
Berlin,1985-07-05 00:00:00+00:00,23.338999,13.238999,18.580667
Berlin,1985-07-06 00:00:00+00:00,24.989,13.089,19.626503
Berlin,1985-07-07 00:00:00+00:00,20.789,13.938999,16.876501
Berlin,1985-07-08 00:00:00+00:00,16.039,11.289,13.445249
Berlin,1985-07-09 00:00:00+00:00,19.239,11.389,15.230666
Berlin,1985-07-10 00:00:00+00:00,20.338999,11.389,16.430666
Berlin,1985-07-11 00:00:00+00:00,20.189,13.139,16.745249
Berlin,1985-07-12 00:00:00+00:00,22.789,13.089,18.968168
Berlin,1985-07-13 00:00:00+00:00,25.489,14.839,21.08692
Berlin,1985-07-14 00:00:00+00:00,29.838999,14.988999,23.539001
Berlin,1985-07-15 00:00:00+00:00,24.689,16.039,21.595251
Berlin,1985-07-16 00:00:00+00:00,25.939,13.139,20.57025
Berlin,1985-07-17 00:00:00+00:00,22.289,14.589,18.528584
Berlin,1985-07-18 00:00:00+00:00,27.139,13.438999,21.384834
Berlin,1985-07-19 00:00:00+00:00,22.838999,16.439,20.632751
Berlin,1985-07-20 00:00:00+00:00,24.588999,13.238999,18.616081
Berlin,1985-07-21 00:00:00+00:00,18.689,12.488999,15.443166
Berlin,1985-07-22 00:00:00+00:00,18.289,11.188999,14.964002
Berlin,1985-07-23 00:00:00+00:00,20.439,13.639,17.491083
Berlin,1985-07-24 00:00:00+00:00,22.639,10.589,17.80775
Berlin,1985-07-25 00:00:00+00:00,21.439,13.639,18.118168
Berlin,1985-07-26 00:00:00+00:00,24.588999,11.389,18.803583
Berlin,1985-07-27 00:00:00+00:00,23.489,15.389,19.703588
Berlin,1985-07-28 00:00:00+00:00,24.588999,14.789,20.011915
Berlin,1985-07-29 00:00:00+00:00,25.289,16.189,20.497334
Berlin,1985-07-30 00:00:00+00:00,22.739,16.189,19.268167
Berlin,1985-07-31 00:00:00+00:00,19.689,15.389,17.168165
Berlin,1985-08-01 00:00:00+00:00,20.139,14.339,16.747334
Berlin,1985-08-02 00:00:00+00:00,19.389,14.039,16.566084
Berlin,1985-08-03 00:00:00+00:00,21.088999,14.639,17.509832
Berlin,1985-08-04 00:00:00+00:00,19.439,12.889,16.086916
Berlin,1985-08-05 00:00:00+00:00,25.088999,12.688999,19.384832
Berlin,1985-08-06 00:00:00+00:00,18.439,12.688999,15.928582
Berlin,1985-08-07 00:00:00+00:00,18.389,12.089,15.445251
Berlin,1985-08-08 00:00:00+00:00,19.939,12.339,16.543167
Berlin,1985-08-09 00:00:00+00:00,22.689,11.539,17.339003
Berlin,1985-08-10 00:00:00+00:00,26.539,10.589,17.99942
Berlin,1985-08-11 00:00:00+00:00,22.539,13.339,17.574415
Berlin,1985-08-12 00:00:00+00:00,24.689,16.439,19.920252
Berlin,1985-08-13 00:00:00+00:00,24.489,14.188999,19.89525
Berlin,1985-08-14 00:00:00+00:00,30.289,18.689,24.141085
Berlin,1985-08-15 00:00:00+00:00,28.088999,19.289,23.591085
Berlin,1985-08-16 00:00:00+00:00,24.338999,17.588999,20.668169
Berlin,1985-08-17 00:00:00+00:00,21.588999,13.889,18.19525
Berlin,1985-08-18 00:00:00+00:00,18.838999,11.938999,15.461919
Berlin,1985-08-19 00:00:00+00:00,20.139,13.039,16.595251
Berlin,1985-08-20 00:00:00+00:00,20.989,14.488999,17.511917
Berlin,1985-08-21 00:00:00+00:00,21.239,13.988999,17.176502
Berlin,1985-08-22 00:00:00+00:00,24.889,11.238999,18.295252
Berlin,1985-08-23 00:00:00+00:00,20.088999,13.389,16.868164
Berlin,1985-08-24 00:00:00+00:00,26.389,12.688999,20.111916
Berlin,1985-08-25 00:00:00+00:00,20.088999,14.938999,17.447336
Berlin,1985-08-26 00:00:00+00:00,19.338999,13.589,16.145252
Berlin,1985-08-27 00:00:00+00:00,18.239,12.238999,14.989001
Berlin,1985-08-28 00:00:00+00:00,19.989,10.938999,15.2577505
Berlin,1985-08-29 00:00:00+00:00,21.989,9.789,16.561914
Berlin,1985-08-30 00:00:00+00:00,23.989,13.488999,18.45775
Berlin,1985-08-31 00:00:00+00:00,26.239,12.889,19.789
Berlin,1986-06-01 00:00:00+00:00,14.688999,6.439,11.03275
Berlin,1986-06-02 00:00:00+00:00,16.088999,6.389,12.218167
Berlin,1986-06-03 00:00:00+00:00,16.389,10.688999,13.009835
Berlin,1986-06-04 00:00:00+00:00,12.688999,7.539,11.441083
Berlin,1986-06-05 00:00:00+00:00,13.589,5.289,10.161916
Berlin,1986-06-06 00:00:00+00:00,11.539,8.238999,9.339
Berlin,1986-06-07 00:00:00+00:00,12.488999,8.738999,10.332749
Berlin,1986-06-08 00:00:00+00:00,15.039,8.988999,11.324417
Berlin,1986-06-09 00:00:00+00:00,19.039,8.238999,14.332748
Berlin,1986-06-10 00:00:00+00:00,22.789,10.188999,17.213999
Berlin,1986-06-11 00:00:00+00:00,19.139,12.438999,15.447333
Berlin,1986-06-12 00:00:00+00:00,14.339,11.188999,12.622334
Berlin,1986-06-13 00:00:00+00:00,19.989,10.639,14.901498
Berlin,1986-06-14 00:00:00+00:00,21.989,9.639,16.1765
Berlin,1986-06-15 00:00:00+00:00,23.789,10.889,18.191086
Berlin,1986-06-16 00:00:00+00:00,26.439,14.339,21.05775
Berlin,1986-06-17 00:00:00+00:00,28.338999,17.039,22.92025
Berlin,1986-06-18 00:00:00+00:00,26.939,18.338999,21.949417
Berlin,1986-06-19 00:00:00+00:00,23.439,16.189,19.918169
Berlin,1986-06-20 00:00:00+00:00,25.039,14.938999,20.251501
Berlin,1986-06-21 00:00:00+00:00,19.989,11.738999,15.918167
Berlin,1986-06-22 00:00:00+00:00,21.789,9.039,16.201502
Berlin,1986-06-23 00:00:00+00:00,20.639,9.589,15.949418
Berlin,1986-06-24 00:00:00+00:00,21.789,11.139,16.793167
Berlin,1986-06-25 00:00:00+00:00,23.239,9.438999,17.282751
Berlin,1986-06-26 00:00:00+00:00,25.389,12.238999,19.666084
Berlin,1986-06-27 00:00:00+00:00,26.039,13.089,20.291086
Berlin,1986-06-28 00:00:00+00:00,26.439,15.589,21.503586
Berlin,1986-06-29 00:00:00+00:00,21.539,14.139,18.534832
Berlin,1986-06-30 00:00:00+00:00,24.639,12.188999,19.114002
Berlin,1986-07-01 00:00:00+00:00,27.689,15.089,22.366083
Berlin,1986-07-02 00:00:00+00:00,29.289,15.988999,23.628584
Berlin,1986-07-03 00:00:00+00:00,30.639,17.189,24.853582
Berlin,1986-07-04 00:00:00+00:00,27.189,19.539,23.228584
Berlin,1986-07-05 00:00:00+00:00,28.389,16.639,23.293169
Berlin,1986-07-06 00:00:00+00:00,22.239,17.088999,19.736916
Berlin,1986-07-07 00:00:00+00:00,20.489,14.238999,17.530668
Berlin,1986-07-08 00:00:00+00:00,17.789,12.889,15.232751
Berlin,1986-07-09 00:00:00+00:00,18.439,12.039,14.720249
Berlin,1986-07-10 00:00:00+00:00,17.338999,11.389,13.553585
Berlin,1986-07-11 00:00:00+00:00,17.539,11.039,14.168166
Berlin,1986-07-12 00:00:00+00:00,16.689,10.639,13.868167
Berlin,1986-07-13 00:00:00+00:00,16.588999,10.688999,13.891083
Berlin,1986-07-14 00:00:00+00:00,17.338999,11.488999,14.589
Berlin,1986-07-15 00:00:00+00:00,22.189,10.188999,17.174417
Berlin,1986-07-16 00:00:00+00:00,26.289,13.389,20.716085
Berlin,1986-07-17 00:00:00+00:00,29.039,15.438999,23.280664
Berlin,1986-07-18 00:00:00+00:00,21.789,15.389,18.595251
Berlin,1986-07-19 00:00:00+00:00,19.239,13.089,16.116083
Berlin,1986-07-20 00:00:00+00:00,19.289,12.188999,16.097334
Berlin,1986-07-21 00:00:00+00:00,22.689,11.988999,18.216085
Berlin,1986-07-22 00:00:00+00:00,24.838999,15.139,19.770248
Berlin,1986-07-23 00:00:00+00:00,21.489,13.889,17.968166
Berlin,1986-07-24 00:00:00+00:00,17.838999,12.639,15.301499
Berlin,1986-07-25 00:00:00+00:00,19.389,12.139,15.6015005
Berlin,1986-07-26 00:00:00+00:00,20.039,13.789,16.672335
Berlin,1986-07-27 00:00:00+00:00,23.489,12.539,19.026503
Berlin,1986-07-28 00:00:00+00:00,25.739,17.039,21.395254
Berlin,1986-07-29 00:00:00+00:00,28.989,18.338999,23.178583
Berlin,1986-07-30 00:00:00+00:00,22.739,16.338999,19.69525
Berlin,1986-07-31 00:00:00+00:00,29.088999,15.139,22.493166
Berlin,1986-08-01 00:00:00+00:00,23.139,16.889,20.145248
Berlin,1986-08-02 00:00:00+00:00,27.539,12.889,21.289
Berlin,1986-08-03 00:00:00+00:00,31.289,17.689,24.984833
Berlin,1986-08-04 00:00:00+00:00,32.839,21.289,26.241083
Berlin,1986-08-05 00:00:00+00:00,21.639,16.838999,19.045248
Berlin,1986-08-06 00:00:00+00:00,22.838999,12.488999,18.428583
Berlin,1986-08-07 00:00:00+00:00,27.989,15.438999,21.976501
Berlin,1986-08-08 00:00:00+00:00,24.039,15.339,20.151499
Berlin,1986-08-09 00:00:00+00:00,22.338999,13.289,18.322332
Berlin,1986-08-10 00:00:00+00:00,24.439,13.589,19.639002
Berlin,1986-08-11 00:00:00+00:00,24.539,14.488999,19.709833
Berlin,1986-08-12 00:00:00+00:00,22.189,15.688999,18.936918
Berlin,1986-08-13 00:00:00+00:00,22.939,14.438999,18.4765
Berlin,1986-08-14 00:00:00+00:00,23.739,13.238999,18.828585
Berlin,1986-08-15 00:00:00+00:00,26.389,15.438999,20.69525
Berlin,1986-08-16 00:00:00+00:00,23.588999,15.639,19.545252
Berlin,1986-08-17 00:00:00+00:00,22.739,13.589,17.899416
Berlin,1986-08-18 00:00:00+00:00,20.939,11.339,17.089003
Berlin,1986-08-19 00:00:00+00:00,21.588999,13.488999,17.382751
Berlin,1986-08-20 00:00:00+00:00,18.389,11.938999,14.432751
Berlin,1986-08-21 00:00:00+00:00,17.289,10.589,13.761916
Berlin,1986-08-22 00:00:00+00:00,16.689,9.789,13.299418
Berlin,1986-08-23 00:00:00+00:00,17.239,11.589,14.441083
Berlin,1986-08-24 00:00:00+00:00,17.588999,10.089,13.85775
Berlin,1986-08-25 00:00:00+00:00,17.889,8.789,13.443166
Berlin,1986-08-26 00:00:00+00:00,16.739,8.738999,13.657749
Berlin,1986-08-27 00:00:00+00:00,18.289,12.988999,16.089003
Berlin,1986-08-28 00:00:00+00:00,18.588999,10.938999,14.797336
Berlin,1986-08-29 00:00:00+00:00,16.838999,10.688999,13.226499
Berlin,1986-08-30 00:00:00+00:00,14.988999,10.389,12.426498
Berlin,1986-08-31 00:00:00+00:00,15.539,10.988999,12.680668
Berlin,1987-06-01 00:00:00+00:00,16.289,10.688999,13.059833
Berlin,1987-06-02 00:00:00+00:00,16.588999,8.889,12.803582
Berlin,1987-06-03 00:00:00+00:00,16.989,7.939,12.803584
Berlin,1987-06-04 00:00:00+00:00,16.289,10.238999,13.5598345
Berlin,1987-06-05 00:00:00+00:00,18.939,8.639,14.10775
Berlin,1987-06-06 00:00:00+00:00,19.789,10.039,15.455665
Berlin,1987-06-07 00:00:00+00:00,20.539,13.438999,16.997334
Berlin,1987-06-08 00:00:00+00:00,19.588999,11.889,15.011917
Berlin,1987-06-09 00:00:00+00:00,18.139,9.389,14.159836
Berlin,1987-06-10 00:00:00+00:00,19.389,8.188999,14.518166
Berlin,1987-06-11 00:00:00+00:00,21.789,8.938999,16.416082
Berlin,1987-06-12 00:00:00+00:00,19.889,11.889,15.291084
Berlin,1987-06-13 00:00:00+00:00,18.289,10.238999,14.276501
Berlin,1987-06-14 00:00:00+00:00,19.889,13.289,16.589003
Berlin,1987-06-15 00:00:00+00:00,13.688999,9.139,11.65775
Berlin,1987-06-16 00:00:00+00:00,15.139,9.488999,11.880666
Berlin,1987-06-17 00:00:00+00:00,15.238999,9.139,11.699414
Berlin,1987-06-18 00:00:00+00:00,12.438999,7.939,10.259833
Berlin,1987-06-19 00:00:00+00:00,16.689,8.889,12.9015
Berlin,1987-06-20 00:00:00+00:00,21.389,11.039,16.684832
Berlin,1987-06-21 00:00:00+00:00,18.088999,10.389,14.803584
Berlin,1987-06-22 00:00:00+00:00,18.389,10.339,14.4765005
Berlin,1987-06-23 00:00:00+00:00,18.439,11.988999,14.8515005
Berlin,1987-06-24 00:00:00+00:00,17.439,10.639,13.488998
Berlin,1987-06-25 00:00:00+00:00,16.789,10.089,13.35775
Berlin,1987-06-26 00:00:00+00:00,20.389,10.688999,15.999417
Berlin,1987-06-27 00:00:00+00:00,20.439,12.339,16.564
Berlin,1987-06-28 00:00:00+00:00,20.889,14.839,18.264002
Berlin,1987-06-29 00:00:00+00:00,26.889,14.589,21.880669
Berlin,1987-06-30 00:00:00+00:00,30.389,17.338999,24.809835
Berlin,1987-07-01 00:00:00+00:00,23.889,17.539,21.289
Berlin,1987-07-02 00:00:00+00:00,21.189,14.389,17.689001
Berlin,1987-07-03 00:00:00+00:00,20.289,14.039,17.611917
Berlin,1987-07-04 00:00:00+00:00,21.189,12.889,17.705667
Berlin,1987-07-05 00:00:00+00:00,22.639,9.839,17.103582
Berlin,1987-07-06 00:00:00+00:00,24.889,11.238999,19.386915
Berlin,1987-07-07 00:00:00+00:00,27.539,15.339,21.89525
Berlin,1987-07-08 00:00:00+00:00,25.439,16.689,20.936916
Berlin,1987-07-09 00:00:00+00:00,19.338999,12.688999,16.34525
Berlin,1987-07-10 00:00:00+00:00,18.239,11.688999,15.174417
Berlin,1987-07-11 00:00:00+00:00,23.989,14.789,19.647333
Berlin,1987-07-12 00:00:00+00:00,21.639,14.688999,18.576498
Berlin,1987-07-13 00:00:00+00:00,18.639,11.438999,15.761916
Berlin,1987-07-14 00:00:00+00:00,21.639,9.289,16.439
Berlin,1987-07-15 00:00:00+00:00,24.889,13.988999,19.766083
Berlin,1987-07-16 00:00:00+00:00,26.088999,16.088999,21.339003
Berlin,1987-07-17 00:00:00+00:00,23.338999,18.739,20.991085
Berlin,1987-07-18 00:00:00+00:00,19.889,15.639,18.114
Berlin,1987-07-19 00:00:00+00:00,22.639,14.539,18.6765
Berlin,1987-07-20 00:00:00+00:00,23.539,15.139,19.049417
Berlin,1987-07-21 00:00:00+00:00,21.189,13.889,17.707752
Berlin,1987-07-22 00:00:00+00:00,23.389,12.488999,18.3515
Berlin,1987-07-23 00:00:00+00:00,22.489,13.738999,18.170252
Berlin,1987-07-24 00:00:00+00:00,21.539,13.238999,17.834833
Berlin,1987-07-25 00:00:00+00:00,18.289,12.289,15.303585
Berlin,1987-07-26 00:00:00+00:00,16.139,10.289,12.980667
Berlin,1987-07-27 00:00:00+00:00,16.689,11.039,13.149418
Berlin,1987-07-28 00:00:00+00:00,16.289,11.639,13.814
Berlin,1987-07-29 00:00:00+00:00,17.189,11.238999,14.405667
Berlin,1987-07-30 00:00:00+00:00,21.639,13.389,17.072334
Berlin,1987-07-31 00:00:00+00:00,17.739,12.639,15.416084
Berlin,1987-08-01 00:00:00+00:00,19.289,12.839,15.80775
Berlin,1987-08-02 00:00:00+00:00,18.588999,11.938999,14.636918
Berlin,1987-08-03 00:00:00+00:00,18.338999,10.938999,14.341084
Berlin,1987-08-04 00:00:00+00:00,17.239,10.988999,13.766084
Berlin,1987-08-05 00:00:00+00:00,15.889,10.688999,13.020248
Berlin,1987-08-06 00:00:00+00:00,14.988999,9.089,11.553582
Berlin,1987-08-07 00:00:00+00:00,17.689,7.139,12.957749
Berlin,1987-08-08 00:00:00+00:00,18.889,10.188999,14.805667
Berlin,1987-08-09 00:00:00+00:00,19.189,10.688999,14.568168
Berlin,1987-08-10 00:00:00+00:00,16.989,12.188999,14.361916
Berlin,1987-08-11 00:00:00+00:00,17.489,10.438999,14.084831
Berlin,1987-08-12 00:00:00+00:00,18.989,8.039,14.336918
Berlin,1987-08-13 00:00:00+00:00,18.789,9.988999,15.063999
Berlin,1987-08-14 00:00:00+00:00,20.939,13.589,16.83275
Berlin,1987-08-15 00:00:00+00:00,18.838999,13.238999,15.534835
Berlin,1987-08-16 00:00:00+00:00,18.789,11.938999,15.488999
Berlin,1987-08-17 00:00:00+00:00,22.289,11.889,17.893167
Berlin,1987-08-18 00:00:00+00:00,23.489,16.639,19.680666
Berlin,1987-08-19 00:00:00+00:00,19.739,16.088999,17.449419
Berlin,1987-08-20 00:00:00+00:00,20.289,12.988999,16.843166
Berlin,1987-08-21 00:00:00+00:00,23.838999,10.389,17.993166
Berlin,1987-08-22 00:00:00+00:00,26.189,14.238999,20.326502
Berlin,1987-08-23 00:00:00+00:00,27.338999,15.789,21.486916
Berlin,1987-08-24 00:00:00+00:00,25.039,18.389,21.307753
Berlin,1987-08-25 00:00:00+00:00,26.739,17.039,21.486917
Berlin,1987-08-26 00:00:00+00:00,19.139,14.438999,16.595247
Berlin,1987-08-27 00:00:00+00:00,21.088999,13.289,16.834833
Berlin,1987-08-28 00:00:00+00:00,17.739,14.539,15.909835
Berlin,1987-08-29 00:00:00+00:00,18.739,13.738999,16.105667
Berlin,1987-08-30 00:00:00+00:00,17.039,11.789,14.305668
Berlin,1987-08-31 00:00:00+00:00,18.289,11.339,15.24525
Berlin,1988-06-01 00:00:00+00:00,18.689,11.089,14.720252
Berlin,1988-06-02 00:00:00+00:00,19.139,11.688999,14.73275
Berlin,1988-06-03 00:00:00+00:00,20.838999,11.139,16.705666
Berlin,1988-06-04 00:00:00+00:00,20.789,13.639,17.614
Berlin,1988-06-05 00:00:00+00:00,19.189,12.938999,15.941083
Berlin,1988-06-06 00:00:00+00:00,14.488999,13.289,13.855667
Berlin,1988-06-07 00:00:00+00:00,18.039,14.289,15.911916
Berlin,1988-06-08 00:00:00+00:00,20.239,14.438999,17.153584
Berlin,1988-06-09 00:00:00+00:00,16.889,14.238999,16.003586
Berlin,1988-06-10 00:00:00+00:00,19.639,14.039,16.230667
Berlin,1988-06-11 00:00:00+00:00,19.389,12.389,16.045252
Berlin,1988-06-12 00:00:00+00:00,18.489,9.339,14.141083
Berlin,1988-06-13 00:00:00+00:00,22.338999,8.089,16.284836
Berlin,1988-06-14 00:00:00+00:00,20.939,11.389,16.266085
Berlin,1988-06-15 00:00:00+00:00,21.189,12.938999,16.991083
Berlin,1988-06-16 00:00:00+00:00,21.389,10.639,16.180666
Berlin,1988-06-17 00:00:00+00:00,21.689,9.488999,16.164003
Berlin,1988-06-18 00:00:00+00:00,23.189,9.488999,17.430666
Berlin,1988-06-19 00:00:00+00:00,19.039,13.589,15.67025
Berlin,1988-06-20 00:00:00+00:00,21.739,12.339,16.951502
Berlin,1988-06-21 00:00:00+00:00,20.838999,12.039,16.241083
Berlin,1988-06-22 00:00:00+00:00,20.588999,12.339,16.17233
Berlin,1988-06-23 00:00:00+00:00,16.088999,10.688999,13.572334
Berlin,1988-06-24 00:00:00+00:00,20.139,12.938999,16.001501
Berlin,1988-06-25 00:00:00+00:00,19.789,14.839,16.874418
Berlin,1988-06-26 00:00:00+00:00,22.338999,13.789,17.7265
Berlin,1988-06-27 00:00:00+00:00,20.539,13.988999,17.209833
Berlin,1988-06-28 00:00:00+00:00,25.139,12.789,19.936916
Berlin,1988-06-29 00:00:00+00:00,25.139,15.789,20.284834
Berlin,1988-06-30 00:00:00+00:00,25.588999,14.889,20.524418
Berlin,1988-07-01 00:00:00+00:00,27.489,18.139,22.36817
Berlin,1988-07-02 00:00:00+00:00,20.439,16.338999,18.13275
Berlin,1988-07-03 00:00:00+00:00,23.189,13.139,17.353586
Berlin,1988-07-04 00:00:00+00:00,23.789,12.988999,18.18275
Berlin,1988-07-05 00:00:00+00:00,29.289,14.139,21.074415
Berlin,1988-07-06 00:00:00+00:00,22.889,16.439,19.478582
Berlin,1988-07-07 00:00:00+00:00,23.039,15.089,19.118166
Berlin,1988-07-08 00:00:00+00:00,22.439,13.938999,18.228582
Berlin,1988-07-09 00:00:00+00:00,21.789,13.339,17.064001
Berlin,1988-07-10 00:00:00+00:00,20.939,12.238999,16.8765
Berlin,1988-07-11 00:00:00+00:00,27.239,14.789,20.868168
Berlin,1988-07-12 00:00:00+00:00,21.389,15.688999,18.134832
Berlin,1988-07-13 00:00:00+00:00,22.939,12.188999,18.784834
Berlin,1988-07-14 00:00:00+00:00,20.039,14.938999,17.089
Berlin,1988-07-15 00:00:00+00:00,20.338999,13.938999,16.880667
Berlin,1988-07-16 00:00:00+00:00,18.838999,13.289,15.672333
Berlin,1988-07-17 00:00:00+00:00,17.989,13.289,14.734833
Berlin,1988-07-18 00:00:00+00:00,21.189,12.438999,16.799417
Berlin,1988-07-19 00:00:00+00:00,18.539,12.488999,15.199416
Berlin,1988-07-20 00:00:00+00:00,21.939,11.738999,17.39525
Berlin,1988-07-21 00:00:00+00:00,23.489,14.839,19.232752
Berlin,1988-07-22 00:00:00+00:00,26.439,16.489,21.564001
Berlin,1988-07-23 00:00:00+00:00,29.189,19.838999,24.4515
Berlin,1988-07-24 00:00:00+00:00,28.338999,18.139,24.220251
Berlin,1988-07-25 00:00:00+00:00,23.289,15.539,19.403582
Berlin,1988-07-26 00:00:00+00:00,27.588999,14.389,21.95775
Berlin,1988-07-27 00:00:00+00:00,22.139,15.339,18.995249
Berlin,1988-07-28 00:00:00+00:00,20.939,13.889,17.297335
Berlin,1988-07-29 00:00:00+00:00,22.689,14.639,18.39525
Berlin,1988-07-30 00:00:00+00:00,19.789,12.339,16.366081
Berlin,1988-07-31 00:00:00+00:00,21.139,11.589,16.934834
Berlin,1988-08-01 00:00:00+00:00,22.689,11.789,18.064001
Berlin,1988-08-02 00:00:00+00:00,22.088999,13.139,18.114
Berlin,1988-08-03 00:00:00+00:00,16.689,11.339,13.8723345
Berlin,1988-08-04 00:00:00+00:00,19.338999,8.488999,15.214
Berlin,1988-08-05 00:00:00+00:00,19.239,14.039,16.249416
Berlin,1988-08-06 00:00:00+00:00,21.939,14.688999,18.247334
Berlin,1988-08-07 00:00:00+00:00,24.189,14.389,19.54733
Berlin,1988-08-08 00:00:00+00:00,24.389,15.238999,20.299417
Berlin,1988-08-09 00:00:00+00:00,27.139,14.389,21.845251
Berlin,1988-08-10 00:00:00+00:00,25.939,15.889,21.42025
Berlin,1988-08-11 00:00:00+00:00,27.189,17.239,21.661917
Berlin,1988-08-12 00:00:00+00:00,24.639,16.439,20.791086
Berlin,1988-08-13 00:00:00+00:00,22.139,13.938999,19.505667
Berlin,1988-08-14 00:00:00+00:00,25.838999,12.688999,19.868166
Berlin,1988-08-15 00:00:00+00:00,28.039,16.739,22.243166
Berlin,1988-08-16 00:00:00+00:00,20.289,12.738999,16.899416
Berlin,1988-08-17 00:00:00+00:00,19.639,12.389,15.922333
Berlin,1988-08-18 00:00:00+00:00,21.588999,10.238999,16.430666
Berlin,1988-08-19 00:00:00+00:00,29.189,13.238999,21.3015
Berlin,1988-08-20 00:00:00+00:00,24.039,17.639,20.222336
Berlin,1988-08-21 00:00:00+00:00,21.639,15.688999,18.549417
Berlin,1988-08-22 00:00:00+00:00,20.539,12.639,16.901503
Berlin,1988-08-23 00:00:00+00:00,18.338999,13.438999,15.549416
Berlin,1988-08-24 00:00:00+00:00,21.289,11.238999,16.82025
Berlin,1988-08-25 00:00:00+00:00,18.838999,12.438999,15.724418
Berlin,1988-08-26 00:00:00+00:00,16.939,10.688999,13.693168
Berlin,1988-08-27 00:00:00+00:00,18.189,12.039,14.4140005
Berlin,1988-08-28 00:00:00+00:00,24.088999,11.938999,18.997335
Berlin,1988-08-29 00:00:00+00:00,22.838999,15.839,19.276499
Berlin,1988-08-30 00:00:00+00:00,19.789,11.688999,15.949417
Berlin,1988-08-31 00:00:00+00:00,22.689,9.889,16.8265
Berlin,1989-06-01 00:00:00+00:00,19.039,7.639,14.343166
Berlin,1989-06-02 00:00:00+00:00,19.088999,8.889,14.37025
Berlin,1989-06-03 00:00:00+00:00,15.738999,9.988999,12.709834
Berlin,1989-06-04 00:00:00+00:00,16.539,8.889,12.759834
Berlin,1989-06-05 00:00:00+00:00,18.039,6.789,13.134833
Berlin,1989-06-06 00:00:00+00:00,16.539,9.438999,13.0015
Berlin,1989-06-07 00:00:00+00:00,18.989,7.339,13.072334
Berlin,1989-06-08 00:00:00+00:00,16.739,8.789,12.986917
Berlin,1989-06-09 00:00:00+00:00,17.088999,7.339,13.499416
Berlin,1989-06-10 00:00:00+00:00,20.489,10.039,15.772332
Berlin,1989-06-11 00:00:00+00:00,20.939,11.438999,16.372335
Berlin,1989-06-12 00:00:00+00:00,22.389,12.688999,17.4515
Berlin,1989-06-13 00:00:00+00:00,23.139,10.988999,17.586916
Berlin,1989-06-14 00:00:00+00:00,19.989,11.188999,15.626499
Berlin,1989-06-15 00:00:00+00:00,18.539,8.389,13.936917
Berlin,1989-06-16 00:00:00+00:00,20.289,7.889,15.699417
Berlin,1989-06-17 00:00:00+00:00,22.338999,13.639,18.453585
Berlin,1989-06-18 00:00:00+00:00,24.989,15.089,19.805668
Berlin,1989-06-19 00:00:00+00:00,23.939,12.839,18.893167
Berlin,1989-06-20 00:00:00+00:00,25.739,14.438999,20.453585
Berlin,1989-06-21 00:00:00+00:00,27.338999,12.639,21.016085
Berlin,1989-06-22 00:00:00+00:00,26.189,14.938999,21.099417
Berlin,1989-06-23 00:00:00+00:00,27.088999,15.289,21.628584
Berlin,1989-06-24 00:00:00+00:00,24.939,16.739,20.409834
Berlin,1989-06-25 00:00:00+00:00,24.838999,14.539,20.553583
Berlin,1989-06-26 00:00:00+00:00,28.338999,16.689,23.361917
Berlin,1989-06-27 00:00:00+00:00,29.838999,18.338999,23.4515
Berlin,1989-06-28 00:00:00+00:00,20.838999,15.438999,18.822332
Berlin,1989-06-29 00:00:00+00:00,21.789,12.789,18.534834
Berlin,1989-06-30 00:00:00+00:00,19.139,11.488999,15.689004
Berlin,1989-07-01 00:00:00+00:00,22.739,10.539,17.449419
Berlin,1989-07-02 00:00:00+00:00,20.989,14.839,17.747337
Berlin,1989-07-03 00:00:00+00:00,17.439,14.188999,15.424416
Berlin,1989-07-04 00:00:00+00:00,25.389,15.089,20.326498
